1.0	0.0	0	0.6666666666666666	2
1.0	0.0	0	0.0	1
1.0	1.0	1	1.0	1
1.0	1.0	1	0.9473684210526315	3
1.0	1.0	0	0.7368421052631579	3
1.0	0.5	0	0.9629629629629629	2
0.8	0.6666666666666666	0	0.35	3
0.2	0.0	0	0.3157894736842105	2
0.4	0.3636363636363636	0	0.39436619718309857	9
1.0	1.0	0	0.7368421052631579	3
0.0	0.0	0	0.046153846153846156	17
0.8	0.3333333333333333	0	0.5238095238095238	3
0.0	0.0	0	0.6666666666666666	1
0.8	0.0	0	0.0	1
1.0	1.0	0	0.8148148148148148	2
1.0	1.0	1	1.0	1
1.0	1.0	1	1.0	1
1.0	1.0	1	1.0	1
0.0	0.0	0	0.0	10
0.0	0.0	0	0.0	2
1.0	1.0	1	1.0	1
0.2	0.0	0	0.0	1
1.0	0.6666666666666666	0	0.72	3
0.4	0.0	0	0.0	1
1.0	0.5714285714285715	0	0.5581395348837209	2
0.2	0.0	0	0.27586206896551724	2
0.2	0.6666666666666666	0	0.7878787878787878	3
1.0	0.5	0	0.9411764705882353	2
1.0	0.5	0	0.7222222222222222	2
0.0	0.0	0	0.34285714285714286	2
0.2	0.0	0	0.0	1
0.0	0.0	0	0.05825242718446602	13
0.0	0.0	0	0.1568627450980392	14
1.0	0.5	0	0.7333333333333333	2
1.0	1.0	0	0.75	2
1.0	1.0	1	1.0	1
1.0	1.0	1	1.0	1
1.0	1.0	1	1.0	1
1.0	1.0	1	1.0	1
0.0	0.0	0	0.18	12
0.0	0.0	0	0.13953488372093023	3
0.0	0.0	0	0.0	0
0.2	0.0	0	0.11734693877551021	65
0.0	0.0	0	0.0	0
0.0	0.0	0	0.0	1
0.0	0.0	0	0.0	0
0.0	0.0	0	0.11428571428571428	19
0.0	0.0	0	0.20408163265306123	3
0.0	0.0	0	0.21176470588235294	21
0.0	0.0	0	0.06557377049180328	10
0.2	0.05128205128205129	0	0.25339366515837103	29
0.0	0.0	0	0.13559322033898305	20
0.0	0.0	0	0.18292682926829268	15
0.0	0.0	0	0.2545454545454545	9
0.0	0.0	0	0.18181818181818182	12
0.0	0.0	0	0.11363636363636363	2
0.2	0.09523809523809522	0	0.265625	16
0.0	0.0	0	0.15384615384615385	4
0.4	0.23529411764705882	0	0.3364485981308411	14
0.0	0.0	0	0.13414634146341464	46
0.0	0.0	0	0.20430107526881722	9
0.2	0.22222222222222224	0	0.4411764705882353	4
0.0	0.0	0	0.2222222222222222	2
0.0	0.0	0	0.2222222222222222	2
0.0	0.0	0	0.2222222222222222	3
0.0	0.17777777777777776	0	0.1554054054054054	15
0.0	0.0	0	0.17142857142857143	8
0.0	0.037037037037037035	0	0.025974025974025976	3
0.0	0.03333333333333333	0	0.02891566265060241	3
0.0	0.03636363636363637	0	0.024875621890547265	3
0.0	0.037037037037037035	0	0.02512562814070352	3
0.0	0.048780487804878044	0	0.021505376344086023	2
0.0	0.1111111111111111	0	0.031746031746031744	6
0.0	0.08108108108108107	0	0.023688663282571912	8
0.0	0.09523809523809523	0	0.05204460966542751	8
0.2	0.21153846153846156	0	0.046511627906976744	33
0.0	0.1346153846153846	0	0.07142857142857142	29
0.2	0.13084112149532712	0	0.05841121495327103	27
0.0	0.08108108108108109	0	0.0636042402826855	11
0.0	0.03389830508474576	0	0.00927643784786642	7
0.0	0.0	0	0.1509433962264151	7
0.0	0.0	0	0.1276595744680851	8
0.0	0.0	0	0.030534351145038167	18
0.0	0.0	0	0.03571428571428571	7
0.0	0.0	0	0.14925373134328357	9
0.0	0.0	0	0.3055555555555556	8
0.0	0.0	0	0.21951219512195122	9
0.0	0.0	0	0.013986013986013986	44
0.0	0.0	0	0.006711409395973154	49
0.0	0.0	0	0.014598540145985401	104
0.0	0.0	0	0.05371900826446281	76
0.0	0.0	0	0.18333333333333332	19
0.0	0.0	0	0.027247956403269755	52
0.0	0.0	0	0.0343213728549142	100
0.0	0.0	0	0.06944444444444445	17
0.0	0.0	0	0.28	5
0.0	0.0	0	0.07142857142857142	3
0.2	0.0	0	0.025	11
0.0	0.0	0	0.2807017543859649	7
0.0	0.0	0	0.10714285714285714	9
0.0	0.0	0	0.2	5
0.0	0.0	0	0.16393442622950818	6
0.0	0.0	0	0.03389830508474576	8
0.0	0.0	0	0.04017857142857143	65
