1.0	0.0	0	0.6666666666666666	2
1.0	1.0	1	1.0	1
0.0	0.0	0	0.0	3
0.2	0.28571428571428575	0	0.4583333333333333	4
1.0	1.0	0	0.7368421052631579	3
1.0	1.0	1	1.0	2
0.2	0.3333333333333333	0	0.6842105263157895	3
0.0	0.0	0	0.18181818181818182	3
0.4	0.3076923076923077	0	0.3373493975903614	11
1.0	1.0	0	0.7368421052631579	3
0.0	0.0	0	0.29411764705882354	3
0.0	0.0	0	0.30303030303030304	3
0.0	0.0	0	0.0	3
1.0	1.0	1	1.0	1
0.0	0.0	0	0.21428571428571427	3
1.0	1.0	1	1.0	1
1.0	1.0	1	1.0	1
1.0	1.0	1	1.0	1
0.0	0.0	0	0.0	3
0.0	0.0	0	0.0	3
0.0	0.0	0	0.0	3
1.0	1.0	1	1.0	1
1.0	0.6666666666666666	0	0.72	3
1.0	0.6666666666666666	0	0.25	2
1.0	0.5714285714285715	0	0.5581395348837209	2
0.2	0.0	0	0.2857142857142857	2
0.0	0.0	0	0.20689655172413793	3
1.0	1.0	1	1.0	2
1.0	1.0	0	0.7428571428571429	2
1.0	1.0	0	0.7894736842105263	2
1.0	1.0	1	1.0	1
0.0	0.0	0	0.0	1
0.0	0.0	0	0.06451612903225806	3
1.0	1.0	0	0.7586206896551724	2
1.0	1.0	0	0.75	2
0.0	0.0	0	0.125	3
1.0	1.0	1	1.0	1
1.0	1.0	1	1.0	1
1.0	0.0	0	0.0	1
0.0	0.0	0	0.27906976744186046	3
0.0	0.0	0	0.11382113821138211	3
0.0	0.0	0	0.13559322033898305	3
1.0	0.6666666666666666	0	0.6136363636363636	6
0.0	0.0	0	0.15384615384615385	3
0.4	0.04878048780487805	0	0.0962566844919786	36
1.0	0.6250000000000001	0	0.7008547008547008	10
0.0	0.0	0	0.136986301369863	3
1.0	1.0	1	1.0	6
0.2	0.0	0	0.25316455696202533	4
0.0	0.0	0	0.1388888888888889	3
0.2	0.0	0	0.15555555555555556	4
0.0	0.0	0	0.1111111111111111	3
0.0	0.0	0	0.10526315789473684	3
0.8	0.2105263157894737	0	0.26277372262773724	13
0.4	0.42857142857142855	0	0.5046728971962616	6
0.0	0.0	0	0.31952662721893493	20
0.2	0.0	0	0.22727272727272727	2
0.8	1.0	1	0.9333333333333333	3
0.0	0.0	0	0.29411764705882354	3
0.8	0.7272727272727273	0	0.828125	11
0.0	0.0	0	0.1	3
0.0	0.0	0	0.2222222222222222	3
0.0	0.0	0	0.2608695652173913	3
0.0	0.0	0	0.1875	3
0.0	0.0	0	0.16	3
0.8	0.819672131147541	0	0.7949260042283298	40
0.8	0.2916666666666667	0	0.4891640866873065	24
0.8	0.5	0	0.12631578947368421	64
0.8	0.5961538461538461	0	0.40970350404312667	55
0.6	0.39506172839506176	0	0.08609271523178808	33
0.4	0.3855421686746988	0	0.05396290050590219	34
0.8	0.738095238095238	0	0.5304659498207885	49
0.8	0.5869565217391304	0	0.15966386554621848	57
0.8	0.7304347826086957	0	0.29017857142857145	58
0.0	0.0	0	0.007905138339920948	3
0.6	0.3214285714285714	0	0.1613958560523446	43
0.8	0.6000000000000002	0	0.21772151898734177	79
0.6	0.467741935483871	0	0.19019607843137254	43
0.8	0.736	0	0.4444444444444444	73
0.6	0.35761589403973515	0	0.05525709900230238	41
0.0	0.0	0	0.3076923076923077	3
0.2	0.0	0	0.3333333333333333	2
1.0	1.0	1	1.0	2
0.0	0.0	0	0.11764705882352941	3
0.0	0.0	0	0.17391304347826086	3
0.0	0.0	0	0.29411764705882354	3
1.0	1.0	1	1.0	3
0.0	0.0	0	0.11764705882352941	3
1.0	1.0	1	1.0	2
0.0	1.0	1	1.0	3
1.0	1.0	1	1.0	3
1.0	1.0	1	1.0	3
0.2	0.0	0	0.0967741935483871	21
1.0	1.0	1	1.0	3
1.0	1.0	1	1.0	3
1.0	0.4615384615384615	0	0.4931506849315068	10
1.0	1.0	1	1.0	2
0.0	0.0	0	0.125	3
0.0	0.0	0	0.2222222222222222	3
0.0	0.0	0	0.16	3
1.0	1.0	1	1.0	3
0.0	0.0	0	0.21428571428571427	3
1.0	1.0	1	1.0	2
1.0	1.0	1	1.0	3
